Workington,M 163.5 248.5 L 163.5 263.5 L 178.5 263.5 L 178.5 248.5 z
Lanark and Hamilton East,M 146.5 248.5 L 146.5 263.5 L 161.5 263.5 L 161.5 248.5 z
Kilmarnock and Loudoun,M 129.5 248.5 L 129.5 263.5 L 144.5 263.5 L 144.5 248.5 z
Central Ayrshire,M 112.5 248.5 L 112.5 263.5 L 127.5 263.5 L 127.5 248.5 z
Scarborough and Whitby,M 299.5 231.5 L 299.5 246.5 L 314.5 246.5 L 314.5 231.5 z
Stockton South,M 282.5 231.5 L 282.5 246.5 L 297.5 246.5 L 297.5 231.5 z
Darlington,M 265.5 231.5 L 265.5 246.5 L 280.5 246.5 L 280.5 231.5 z
Richmond (Yorks),M 248.5 231.5 L 248.5 246.5 L 263.5 246.5 L 263.5 231.5 z
North Durham,M 231.5 231.5 L 231.5 246.5 L 246.5 246.5 L 246.5 231.5 z
Bishop Auckland,M 214.5 231.5 L 214.5 246.5 L 229.5 246.5 L 229.5 231.5 z
Westmorland and Lonsdale,M 197.5 231.5 L 197.5 246.5 L 212.5 246.5 L 212.5 231.5 z
Carlisle,M 180.5 231.5 L 180.5 246.5 L 195.5 246.5 L 195.5 231.5 z
"Dumfriesshire, Clydesdale and Tweeddale",M 163.5 231.5 L 163.5 246.5 L 178.5 246.5 L 178.5 231.5 z
"East Kilbride, Strathaven and Lesmahagow",M 146.5 231.5 L 146.5 246.5 L 161.5 246.5 L 161.5 231.5 z
East Renfrewshire,M 129.5 231.5 L 129.5 246.5 L 144.5 246.5 L 144.5 231.5 z
Paisley and Renfrewshire South,M 112.5 231.5 L 112.5 246.5 L 127.5 246.5 L 127.5 231.5 z
Middlesbrough,M 299.5 214.5 L 299.5 229.5 L 314.5 229.5 L 314.5 214.5 z
Stockton North,M 282.5 214.5 L 282.5 229.5 L 297.5 229.5 L 297.5 214.5 z
Sedgefield,M 265.5 214.5 L 265.5 229.5 L 280.5 229.5 L 280.5 214.5 z
City of Durham,M 248.5 214.5 L 248.5 229.5 L 263.5 229.5 L 263.5 214.5 z
Blaydon,M 231.5 214.5 L 231.5 229.5 L 246.5 229.5 L 246.5 214.5 z
North West Durham,M 214.5 214.5 L 214.5 229.5 L 229.5 229.5 L 229.5 214.5 z
Penrith and The Border,M 197.5 214.5 L 197.5 229.5 L 212.5 229.5 L 212.5 214.5 z
Midlothian,M 180.5 214.5 L 180.5 229.5 L 195.5 229.5 L 195.5 214.5 z
Livingston,M 163.5 214.5 L 163.5 229.5 L 178.5 229.5 L 178.5 214.5 z
Rutherglen and Hamilton West,M 146.5 214.5 L 146.5 229.5 L 161.5 229.5 L 161.5 214.5 z
Glasgow South,M 129.5 214.5 L 129.5 229.5 L 144.5 229.5 L 144.5 214.5 z
Middlesbrough South and East Cleveland,M 316.5 197.5 L 316.5 212.5 L 331.5 212.5 L 331.5 197.5 z
Hartlepool,M 299.5 197.5 L 299.5 212.5 L 314.5 212.5 L 314.5 197.5 z
Houghton and Sunderland South,M 282.5 197.5 L 282.5 212.5 L 297.5 212.5 L 297.5 197.5 z
Washington and Sunderland West,M 265.5 197.5 L 265.5 212.5 L 280.5 212.5 L 280.5 197.5 z
Gateshead,M 248.5 197.5 L 248.5 212.5 L 263.5 212.5 L 263.5 197.5 z
Newcastle upon Tyne Central,M 231.5 197.5 L 231.5 212.5 L 246.5 212.5 L 246.5 197.5 z
Hexham,M 214.5 197.5 L 214.5 212.5 L 229.5 212.5 L 229.5 197.5 z
"Berwickshire, Roxburgh and Selkirk",M 197.5 197.5 L 197.5 212.5 L 212.5 212.5 L 212.5 197.5 z
Edinburgh South,M 180.5 197.5 L 180.5 212.5 L 195.5 212.5 L 195.5 197.5 z
Motherwell and Wishaw,M 163.5 197.5 L 163.5 212.5 L 178.5 212.5 L 178.5 197.5 z
Glasgow East,M 146.5 197.5 L 146.5 212.5 L 161.5 212.5 L 161.5 197.5 z
Glasgow South West,M 129.5 197.5 L 129.5 212.5 L 144.5 212.5 L 144.5 197.5 z
Redcar,M 316.5 180.5 L 316.5 195.5 L 331.5 195.5 L 331.5 180.5 z
Easington,M 299.5 180.5 L 299.5 195.5 L 314.5 195.5 L 314.5 180.5 z
Jarrow,M 282.5 180.5 L 282.5 195.5 L 297.5 195.5 L 297.5 180.5 z
North Tyneside,M 265.5 180.5 L 265.5 195.5 L 280.5 195.5 L 280.5 180.5 z
Newcastle upon Tyne East,M 248.5 180.5 L 248.5 195.5 L 263.5 195.5 L 263.5 180.5 z
Newcastle upon Tyne North,M 231.5 180.5 L 231.5 195.5 L 246.5 195.5 L 246.5 180.5 z
East Lothian,M 214.5 180.5 L 214.5 195.5 L 229.5 195.5 L 229.5 180.5 z
Edinburgh East,M 197.5 180.5 L 197.5 195.5 L 212.5 195.5 L 212.5 180.5 z
Edinburgh South West,M 180.5 180.5 L 180.5 195.5 L 195.5 195.5 L 195.5 180.5 z
Airdrie and Shotts,M 163.5 180.5 L 163.5 195.5 L 178.5 195.5 L 178.5 180.5 z
Glasgow Central,M 146.5 180.5 L 146.5 195.5 L 161.5 195.5 L 161.5 180.5 z
Glasgow North West,M 129.5 180.5 L 129.5 195.5 L 144.5 195.5 L 144.5 180.5 z
Inverclyde,M 112.5 180.5 L 112.5 195.5 L 127.5 195.5 L 127.5 180.5 z
Sunderland Central,M 316.5 163.5 L 316.5 178.5 L 331.5 178.5 L 331.5 163.5 z
South Shields,M 299.5 163.5 L 299.5 178.5 L 314.5 178.5 L 314.5 163.5 z
Tynemouth,M 282.5 163.5 L 282.5 178.5 L 297.5 178.5 L 297.5 163.5 z
Blyth Valley,M 265.5 163.5 L 265.5 178.5 L 280.5 178.5 L 280.5 163.5 z
Wansbeck,M 248.5 163.5 L 248.5 178.5 L 263.5 178.5 L 263.5 163.5 z
Berwick-upon-Tweed,M 231.5 163.5 L 231.5 178.5 L 246.5 178.5 L 246.5 163.5 z
Edinburgh West,M 180.5 163.5 L 180.5 178.5 L 195.5 178.5 L 195.5 163.5 z
"Coatbridge, Chryston and Bellshill",M 163.5 163.5 L 163.5 178.5 L 178.5 178.5 L 178.5 163.5 z
Glasgow North East,M 146.5 163.5 L 146.5 178.5 L 161.5 178.5 L 161.5 163.5 z
Paisley and Renfrewshire North,M 129.5 163.5 L 129.5 178.5 L 144.5 178.5 L 144.5 163.5 z
Argyll and Bute,M 112.5 163.5 L 112.5 178.5 L 127.5 178.5 L 127.5 163.5 z
Edinburgh North and Leith,M 197.5 146.5 L 197.5 161.5 L 212.5 161.5 L 212.5 146.5 z
Linlithgow and East Falkirk,M 180.5 146.5 L 180.5 161.5 L 195.5 161.5 L 195.5 146.5 z
Falkirk,M 163.5 146.5 L 163.5 161.5 L 178.5 161.5 L 178.5 146.5 z
Glasgow North,M 146.5 146.5 L 146.5 161.5 L 161.5 161.5 L 161.5 146.5 z
West Dunbartonshire,M 129.5 146.5 L 129.5 161.5 L 144.5 161.5 L 144.5 146.5 z
Kirkcaldy and Cowdenbeath,M 197.5 129.5 L 197.5 144.5 L 212.5 144.5 L 212.5 129.5 z
Dunfermline and West Fife,M 180.5 129.5 L 180.5 144.5 L 195.5 144.5 L 195.5 129.5 z
"Cumbernauld, Kilsyth and Kirkintilloch East",M 163.5 129.5 L 163.5 144.5 L 178.5 144.5 L 178.5 129.5 z
East Dunbartonshire,M 146.5 129.5 L 146.5 144.5 L 161.5 144.5 L 161.5 129.5 z
North East Fife,M 214.5 112.5 L 214.5 127.5 L 229.5 127.5 L 229.5 112.5 z
Glenrothes,M 197.5 112.5 L 197.5 127.5 L 212.5 127.5 L 212.5 112.5 z
Dundee West,M 180.5 112.5 L 180.5 127.5 L 195.5 127.5 L 195.5 112.5 z
Ochil and South Perthshire,M 163.5 112.5 L 163.5 127.5 L 178.5 127.5 L 178.5 112.5 z
Stirling,M 146.5 112.5 L 146.5 127.5 L 161.5 127.5 L 161.5 112.5 z
Aberdeen South,M 231.5 95.5 L 231.5 110.5 L 246.5 110.5 L 246.5 95.5 z
Dundee East,M 214.5 95.5 L 214.5 110.5 L 229.5 110.5 L 229.5 95.5 z
Angus,M 197.5 95.5 L 197.5 110.5 L 212.5 110.5 L 212.5 95.5 z
Perth and North Perthshire,M 180.5 95.5 L 180.5 110.5 L 195.5 110.5 L 195.5 95.5 z
"Inverness, Nairn, Badenoch and Strathspey",M 163.5 95.5 L 163.5 110.5 L 178.5 110.5 L 178.5 95.5 z
"Ross, Skye and Lochaber",M 146.5 95.5 L 146.5 110.5 L 161.5 110.5 L 161.5 95.5 z
Na h-Eileanan an Iar,M 44.5 95.5 L 44.5 110.5 L 59.5 110.5 L 59.5 95.5 z
Aberdeen North,M 248.5 78.5 L 248.5 93.5 L 263.5 93.5 L 263.5 78.5 z
Banff and Buchan,M 231.5 78.5 L 231.5 93.5 L 246.5 93.5 L 246.5 78.5 z
Gordon,M 214.5 78.5 L 214.5 93.5 L 229.5 93.5 L 229.5 78.5 z
West Aberdeenshire and Kincardine,M 197.5 78.5 L 197.5 93.5 L 212.5 93.5 L 212.5 78.5 z
Moray,M 180.5 78.5 L 180.5 93.5 L 195.5 93.5 L 195.5 78.5 z
"Caithness, Sutherland and Easter Ross",M 163.5 78.5 L 163.5 93.5 L 178.5 93.5 L 178.5 78.5 z
Orkney and Shetland,M 299.5 10.5 L 299.5 25.5 L 314.5 25.5 L 314.5 10.5 z
